@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
False,True,0.704,0.535,n
True,True,0.837,0.231,n
True,False,0.061,0.631,n
True,False,0.064,0.748,p
True,False,0.170,0.424,n
False,False,0.012,0.563,p
True,True,0.310,0.020,n
True,False,0.276,0.765,p
False,False,0.111,0.746,p
False,False,0.028,0.930,p
True,False,0.845,0.217,n
False,False,0.865,0.287,p
False,True,0.613,0.544,p
True,True,0.275,0.006,n
True,False,0.466,0.866,n
False,True,0.621,0.137,n
False,False,0.377,0.079,p
False,True,0.764,0.115,n
False,False,0.406,0.846,p
False,True,0.865,0.646,n
False,True,0.178,0.129,n
True,True,0.982,0.908,n
True,True,0.141,0.998,n
True,True,0.882,0.791,n
False,False,0.662,0.929,p
True,False,0.531,0.827,p
True,False,0.580,0.701,p
False,True,0.621,0.931,p
True,False,0.413,0.268,n
False,False,0.674,0.154,p
True,True,0.402,0.986,p
False,True,0.429,0.184,n
True,False,0.362,0.785,p
False,True,0.815,0.526,n
False,False,0.405,0.881,p
True,False,0.425,0.300,p
True,True,0.766,0.438,n
True,False,0.784,0.475,n
True,True,0.083,0.123,n
True,False,0.055,0.109,n
True,False,0.302,0.023,n
False,False,0.751,0.083,p
False,False,0.826,0.031,p
False,False,0.441,0.402,p
True,True,0.899,0.930,p
False,False,0.203,0.227,p
False,False,0.016,0.766,p
True,True,0.490,0.190,n
False,True,0.204,0.813,p
False,False,0.976,0.235,p
False,True,0.605,0.402,p
False,False,0.737,0.180,p
False,True,0.493,0.526,p
False,True,0.339,0.269,p
False,True,0.524,0.357,n
True,False,0.328,0.299,p
False,True,0.619,0.817,p
False,False,0.338,0.174,p
False,False,0.394,0.561,p
True,False,0.090,0.379,n
False,True,0.061,0.362,n
True,False,0.532,0.272,p
True,True,0.373,0.245,n
False,False,0.634,0.318,p
False,False,0.073,0.895,p
True,False,0.280,0.273,n
False,False,0.502,0.105,p
False,True,0.990,0.822,p
False,True,0.170,0.770,n
False,False,0.242,0.415,p
True,False,0.085,0.437,p
True,False,0.960,0.998,p
False,False,0.799,0.179,p
True,True,0.605,0.629,n
False,True,0.895,0.624,n
True,False,0.248,0.933,p
False,True,0.498,0.292,p
False,False,0.991,0.019,p
True,True,0.174,0.330,n
True,True,0.962,0.847,n
True,True,0.030,0.442,n
True,True,0.843,0.804,n
True,True,0.133,0.378,n
False,False,0.323,0.707,p
False,False,0.522,0.001,p
False,False,0.072,0.669,p
True,False,0.687,0.908,p
True,True,0.137,0.203,n
False,False,0.568,0.705,p
False,True,0.720,0.150,n
True,True,0.841,0.627,n
False,False,0.901,0.953,n
True,False,0.546,0.913,p
False,True,0.067,0.833,p
False,False,0.771,0.849,p
True,False,0.635,0.393,n
False,True,0.809,0.154,n
False,False,0.996,0.178,p
True,False,0.512,0.614,p
False,False,0.720,0.309,p
False,False,0.687,0.225,p
True,True,0.006,0.149,n
True,True,0.289,0.838,n
False,False,0.829,0.401,p
False,True,0.155,0.351,n
False,True,0.754,0.330,p
False,False,0.590,0.968,n
False,False,0.183,0.759,p
False,True,0.336,0.395,n
False,False,0.399,0.519,p
False,False,0.119,0.216,p
False,True,0.208,0.495,p
True,True,0.190,0.504,n
False,False,0.272,0.168,p
False,True,0.121,0.885,p
False,False,0.737,0.361,p
True,True,0.579,0.263,n
True,False,0.546,0.057,n
False,False,0.217,0.896,p
False,False,0.727,0.371,p
False,True,0.388,0.120,n
False,True,0.933,0.129,p
False,True,0.070,0.903,p
False,False,0.703,0.050,p
True,False,0.263,0.453,n
False,False,0.023,0.777,p
True,True,0.526,0.666,n
False,False,0.005,0.215,p
False,True,0.965,0.089,n
False,True,0.953,0.486,n
False,True,0.684,0.115,n
False,False,0.774,0.867,p
True,True,0.412,0.271,n
False,True,0.905,0.667,n
False,True,0.849,0.533,n
True,True,0.231,0.004,n
True,False,0.563,0.603,p
False,True,0.177,0.797,n
False,True,0.550,0.755,p
True,False,0.134,0.440,n
True,True,0.818,0.656,n
True,True,0.404,0.549,n
True,True,0.822,0.454,n
False,True,0.764,0.490,n
True,True,0.483,0.290,n
False,True,0.080,0.186,n
False,False,0.657,0.357,p
True,True,0.018,0.717,n
True,False,0.024,0.022,n
False,False,0.248,0.444,p
False,True,0.048,0.408,n
False,True,0.612,0.838,p
False,True,0.176,0.983,p
False,False,0.047,0.457,p
False,False,0.491,0.059,p
False,False,0.693,0.849,n
False,False,0.237,0.515,p
False,False,0.220,0.236,n
False,True,0.718,0.647,p
False,False,0.696,0.214,p
False,True,0.681,0.572,p
False,False,0.717,0.242,p
True,False,0.373,0.964,p
False,False,0.571,0.725,p
True,False,0.416,0.520,p
True,False,0.786,0.677,p
False,False,0.672,0.012,p
True,True,0.512,0.797,n
False,False,0.924,0.278,p
False,False,0.837,0.476,n
False,True,0.076,0.493,n
True,False,0.592,0.891,p
False,False,0.051,0.180,p
False,True,0.174,0.006,n
False,True,0.499,0.233,p
True,False,0.817,0.513,n
True,True,0.889,0.593,n
True,True,0.422,0.576,p
True,True,0.599,0.904,n
True,False,0.251,0.179,n
True,False,0.911,0.309,n
False,False,0.895,0.181,p
True,False,0.953,0.923,p
False,False,0.878,0.002,p
True,True,0.028,0.477,n
False,True,0.032,0.023,n
False,False,0.613,0.095,p
False,True,0.164,0.637,n
True,True,0.958,0.907,n
True,True,0.821,0.381,p
True,False,0.710,0.948,p
False,True,0.910,0.402,n
True,True,0.054,0.476,n
False,False,0.763,0.342,p
True,True,0.522,0.178,n
False,True,0.995,0.645,p
True,False,0.735,0.039,n
True,True,0.009,0.797,n
True,False,0.709,0.181,n
True,True,0.505,0.235,p
False,True,0.461,0.324,p
True,True,0.819,0.707,n
True,True,0.802,0.117,n
False,False,0.592,0.608,p
True,True,0.819,0.622,n
True,True,0.882,0.596,n
False,False,0.508,0.164,p
False,True,0.257,0.560,n
True,False,0.265,0.521,n
True,True,0.661,0.241,n
False,True,0.943,0.566,n
True,False,0.120,0.349,n
True,True,0.989,0.794,n
True,True,0.699,0.615,n
False,True,0.292,0.760,p
True,True,0.361,0.918,n
True,False,0.022,0.431,n
True,True,0.471,0.706,n
True,True,0.971,0.198,n
True,False,0.855,0.451,n
True,False,0.781,0.367,n
False,True,0.585,0.464,p
False,True,0.021,0.953,p
False,False,0.571,0.115,p
True,False,0.039,0.863,p
False,False,0.745,0.694,p
True,False,0.792,0.228,n
True,False,0.752,0.422,n
True,False,0.821,0.515,n
True,False,0.227,0.719,p
False,True,1.000,0.797,p
False,True,0.108,0.826,p
False,True,1.000,0.652,p
True,True,0.576,0.109,n
True,True,0.093,0.519,n
True,True,0.709,0.859,n
True,False,0.648,0.994,p
False,False,0.133,0.110,p
True,True,0.537,0.188,n
False,True,0.339,0.142,n
False,False,0.745,0.238,p
False,True,0.977,0.963,p
False,False,0.068,0.577,p
False,True,0.658,0.396,n
True,False,0.502,0.135,n
False,True,0.305,0.645,p
True,True,0.917,0.880,n
False,True,0.461,0.527,p
False,False,0.837,0.528,p
True,False,0.623,0.761,p
True,False,0.488,0.373,p
False,True,0.180,0.216,n
True,True,0.667,0.734,n
False,False,0.715,0.511,p
True,True,0.903,0.562,n
True,False,0.203,0.112,n
False,False,0.503,0.216,p
False,False,0.627,0.770,p
False,True,0.169,0.545,n
False,False,0.310,0.995,p
True,False,0.594,0.653,p
False,True,0.026,0.924,p
False,False,0.638,0.984,p
True,False,0.254,0.215,n
False,False,0.681,0.233,p
False,True,0.380,0.561,p
False,False,0.293,0.770,p
True,False,0.070,0.422,n
True,True,0.670,0.428,n
True,True,0.721,0.212,n
True,True,0.422,0.528,n
True,False,0.040,0.653,p
True,False,0.930,0.358,n
True,False,0.397,0.899,p
False,False,0.142,0.929,p
True,True,0.715,0.147,n
True,False,0.738,0.284,n
False,False,0.566,0.235,p
False,False,0.101,0.827,p
False,True,0.103,0.914,p
True,False,0.041,0.023,p
False,False,0.786,0.446,p
True,True,0.426,0.777,n
False,True,0.748,0.161,p
True,True,0.363,0.650,n
True,False,0.519,0.757,p
False,False,0.191,0.897,p
False,False,0.297,0.589,p
False,True,0.043,0.302,n
False,True,0.925,0.178,n
True,True,0.021,0.604,n
True,False,0.917,0.607,n
True,False,0.190,0.452,n
False,False,0.282,0.270,p
True,False,0.007,0.758,p
False,False,0.072,0.595,p
True,False,0.399,0.403,p
False,True,0.880,0.296,n
False,False,0.172,0.652,p
True,True,0.427,0.910,n
True,True,0.119,0.289,n
False,False,0.472,0.086,p
True,True,0.445,0.531,n
True,False,0.819,0.175,p
False,False,0.518,0.717,p
True,True,0.298,0.434,n
True,True,0.655,0.642,p
False,True,0.182,0.667,n
True,True,0.303,0.903,n
True,False,0.774,0.368,n
True,True,0.290,0.960,n
True,False,0.018,0.199,n
True,False,0.102,0.680,n
True,True,0.986,0.257,n
False,False,0.843,0.159,p
False,True,0.487,0.789,p
True,False,0.372,0.676,p
False,False,0.216,0.431,p
False,True,0.623,0.777,n
True,False,0.529,0.475,n
True,True,0.211,0.744,n
True,True,0.682,0.353,n
False,True,0.784,0.478,n
True,False,0.802,0.259,n
True,True,0.143,0.690,n
True,False,0.398,0.877,n
True,False,0.043,0.668,n
True,True,0.346,0.908,n
False,False,0.330,0.847,p
False,False,0.249,0.472,p
False,False,0.166,0.588,p
False,True,0.447,0.665,p
False,False,0.397,0.431,n
True,False,0.620,0.048,n
False,False,0.470,0.788,p
False,True,0.278,0.604,n
True,False,0.309,0.443,n
False,True,0.911,0.836,p
False,False,0.625,0.453,p
True,True,0.779,0.377,n
True,True,0.192,0.526,n
False,False,0.180,0.215,p
True,True,0.892,0.737,n
True,True,0.021,0.325,n
False,False,0.930,0.940,p
True,True,0.624,0.343,n
False,True,0.831,0.931,p
False,True,0.774,0.328,n
False,True,0.811,0.447,n
True,False,0.596,0.053,n
False,False,0.205,0.559,p
True,False,0.649,0.086,n
False,True,0.583,0.812,p
True,False,0.673,0.185,n
True,True,0.886,0.605,n
False,False,0.585,0.630,p
True,True,0.778,0.910,n
True,False,0.794,0.998,p
False,False,0.210,0.054,p
False,False,0.284,0.638,p
False,False,0.816,0.941,p
True,False,0.020,0.796,p
False,False,0.324,0.349,p
True,False,0.732,0.202,n
True,True,0.294,0.851,n
True,False,0.782,0.815,p
True,True,0.870,0.151,n
False,False,0.741,0.861,p
True,False,0.284,0.495,n
True,False,0.236,0.812,p
False,False,0.222,0.066,p
False,False,0.856,0.552,n
False,False,0.473,0.365,p
False,False,0.913,0.315,p
False,False,0.035,0.595,p
True,True,0.228,0.218,p
False,True,0.674,0.965,p
False,True,0.009,0.080,n
True,False,0.889,0.946,n
False,False,0.004,0.627,p
False,True,0.142,0.625,n
False,True,0.546,0.898,p
True,True,0.092,0.704,n
False,True,0.636,0.975,p
False,False,0.125,0.747,p
False,True,0.796,0.740,n
True,False,0.765,0.609,n
True,False,0.733,0.524,n
True,True,0.782,0.467,p
True,False,0.771,0.892,p
True,False,0.712,0.628,p
False,True,0.023,0.862,p
False,True,0.453,0.532,p
True,False,0.576,0.654,p
False,False,0.374,0.041,p
True,False,0.158,0.383,n
False,True,0.949,0.263,n
False,False,0.860,0.315,p
False,True,0.379,0.142,n
False,True,0.601,0.954,p
True,False,0.810,0.219,p
False,True,0.764,0.556,n
False,False,0.395,0.631,p
False,True,0.066,0.250,p
False,False,0.098,0.886,p
True,False,0.715,0.688,p
False,True,0.452,0.278,p
False,False,0.655,0.491,p
True,True,0.534,0.254,n
False,True,0.434,0.061,n
False,True,0.491,0.732,p
False,True,0.621,0.972,p
False,True,0.144,0.271,p
False,True,0.565,0.117,n
True,False,0.007,0.405,n
False,True,0.940,0.890,p
True,False,0.484,0.788,p
True,False,0.446,0.585,p
True,False,0.802,0.289,n
False,True,0.150,0.244,n
False,True,0.594,0.954,p
False,False,0.493,0.873,p
False,True,0.559,0.276,p
True,True,0.663,0.487,n
False,False,0.009,0.853,p
True,True,0.177,0.508,n
True,False,0.794,0.070,n
True,True,0.912,0.661,n
True,False,0.957,0.596,n
True,True,0.557,0.213,n
True,False,0.414,0.090,n
True,False,0.943,0.468,n
True,False,0.958,0.619,p
True,True,0.170,0.148,n
True,True,0.973,0.094,n
False,True,0.723,0.949,p
True,True,0.126,0.720,n
False,False,1.000,0.651,p
True,False,0.939,0.699,p
False,True,0.496,0.612,n
True,False,0.561,0.824,p
True,False,0.207,0.302,p
False,False,0.586,0.143,p
False,True,0.140,0.738,p
True,True,0.535,0.419,n
False,False,0.591,0.135,p
False,False,0.785,0.224,p
False,True,0.068,0.612,n
True,False,0.036,0.042,p
True,False,0.172,0.178,n
False,False,0.424,0.653,p
False,True,0.026,0.270,p
False,False,0.227,0.352,p
False,False,0.332,0.731,p
True,False,0.768,0.708,n
True,True,0.988,0.273,n
True,False,0.988,0.162,n
True,True,0.314,0.027,p
True,True,0.844,0.982,n
True,True,0.434,0.091,n
True,False,0.844,0.566,n
False,True,0.309,0.624,p
False,True,0.775,0.890,p
True,False,0.544,0.970,p
False,True,0.131,0.912,p
True,True,0.440,0.653,n
False,False,0.380,0.360,p
True,True,0.236,0.978,n
False,False,0.329,0.216,p
False,False,0.291,0.750,p
True,True,0.474,0.689,p
False,False,0.158,0.644,p
False,True,0.105,0.839,n
True,True,0.482,0.649,n
False,True,0.871,0.920,p
False,True,0.611,0.120,n
True,False,0.268,0.017,n
True,False,0.907,0.924,p
False,False,0.609,0.541,p
True,True,0.203,0.140,n
False,True,0.925,0.433,n
True,False,0.608,0.602,p
False,False,0.003,0.487,p
False,True,0.533,0.956,p
True,True,0.876,0.301,n
False,False,0.720,0.362,n
False,False,0.440,0.188,p
False,True,0.457,0.857,p
True,False,0.491,0.719,p
False,True,0.680,0.218,n
False,False,0.435,0.735,p
True,True,0.035,0.859,n
True,False,0.054,0.727,p
True,True,0.462,0.776,n
False,False,0.107,0.912,p
False,False,0.409,0.570,p
True,False,0.867,0.798,p
False,False,0.232,0.808,p
True,True,0.147,0.469,n
False,True,0.272,0.517,n
True,False,0.248,0.544,n
False,False,0.605,0.038,p
True,False,0.044,0.320,n
False,True,0.841,0.909,p
True,True,0.954,0.588,n
False,False,0.281,0.930,p
False,False,0.862,0.309,p
False,False,0.790,0.783,p
False,False,0.931,0.654,p
True,False,0.114,0.152,n
True,True,0.612,0.300,n
False,False,0.758,0.527,p
False,True,0.231,0.999,p
False,True,0.059,0.493,p
False,True,0.254,0.163,n
True,False,0.914,0.007,p
False,False,0.060,0.644,p
False,True,0.392,0.057,n
False,True,0.065,0.102,n
False,False,0.832,0.821,p
True,True,0.312,0.306,p
True,True,0.996,0.039,n
False,True,0.983,0.059,n
True,False,0.652,0.390,n
False,True,0.775,0.404,n
False,True,0.679,0.764,n
False,True,0.582,0.080,n
True,True,0.454,0.275,n
True,True,0.686,0.933,n
False,False,0.754,0.314,p
True,True,0.283,0.885,n
False,False,0.712,0.891,p
True,True,0.446,0.299,n
False,False,0.530,0.206,p
True,False,0.247,0.430,n
False,False,0.937,0.940,p
True,False,0.509,0.457,p
True,True,0.370,0.775,n
True,True,0.175,0.781,n
True,False,0.162,0.147,n
True,False,0.916,0.800,p
False,True,0.672,0.017,n
True,False,0.842,0.949,p
False,True,0.904,0.093,n
False,True,0.707,0.286,n
False,False,0.137,0.148,p
False,True,0.524,0.153,n
False,False,0.462,0.448,p
False,False,0.243,0.480,p
True,True,0.777,0.166,n
True,True,0.863,0.905,n
False,False,0.044,0.469,p
True,False,0.861,0.228,n
True,True,0.490,0.091,n
True,True,0.307,0.695,n
False,False,0.790,0.772,p
True,True,0.095,0.216,n
True,False,0.754,0.784,p
True,True,0.281,0.351,n
False,True,0.378,0.144,n
False,True,0.343,0.410,n
True,True,0.126,0.882,n
False,True,0.874,0.719,n
False,False,0.584,0.143,p
True,True,0.471,0.044,n
True,False,0.014,0.768,p
False,False,0.723,0.204,p
True,False,0.442,0.734,p
True,False,0.058,0.316,n
False,False,0.632,0.931,p
False,True,0.258,0.411,n
True,False,0.819,0.090,n
True,True,0.607,0.123,n
False,True,0.807,0.296,n
False,False,0.188,0.281,n
True,False,0.561,0.285,p
True,False,0.320,0.543,n
True,False,0.101,0.732,n
True,False,0.219,0.099,n
True,True,0.960,0.037,n
True,False,0.584,0.909,p
True,True,0.280,0.578,n
False,True,0.801,0.333,n
True,True,0.544,0.510,n
True,True,0.867,0.854,n
False,True,0.496,0.090,n
False,False,0.131,0.671,p
False,True,0.230,0.647,n
False,False,0.213,0.205,p
False,False,0.399,0.343,p
True,False,0.680,0.154,n
True,False,0.220,0.846,p
False,False,0.137,0.669,n
False,False,0.752,0.184,p
True,True,0.212,0.666,n
True,False,0.914,0.394,n
False,True,0.080,0.815,p
False,True,0.482,0.751,p
True,True,0.807,0.495,n
True,False,0.576,0.798,p
True,False,0.113,0.460,n
False,False,0.150,0.274,p
False,True,0.931,0.277,n
True,False,0.066,0.552,p
False,False,0.936,0.776,p
False,False,0.699,0.490,p
False,False,0.979,0.366,p
True,True,0.627,0.126,n
False,False,0.866,0.125,p
False,False,0.373,0.739,p
True,True,0.649,0.566,n
False,True,0.798,0.886,p
False,True,0.731,0.470,n
False,False,0.731,0.595,p
False,True,0.253,0.592,n
False,False,0.834,0.065,p
False,True,0.205,0.726,n
False,True,0.303,0.694,p
True,True,0.815,0.235,n
False,False,0.582,0.395,p
False,True,0.758,0.241,n
True,True,0.770,0.551,n
True,True,0.204,0.769,n
False,True,0.725,0.691,p
False,False,0.057,0.690,p
False,True,0.045,0.627,p
False,False,0.477,0.463,p
True,False,0.029,0.066,n
False,False,0.182,0.860,p
True,True,0.505,0.192,n
False,False,0.652,0.481,p
False,True,0.122,0.508,n
True,True,0.230,0.947,n
False,True,0.455,0.924,p
False,True,0.909,0.706,n
False,False,0.644,0.496,p
True,True,0.068,0.126,n
False,True,0.027,0.042,n
False,True,0.882,0.846,p
False,False,0.840,0.091,p
True,True,0.623,0.889,n
True,False,0.259,0.159,n
True,True,0.154,0.470,n
False,False,0.019,0.151,p
False,False,0.605,0.503,n
False,True,0.675,0.237,n
False,False,0.422,0.455,p
True,False,0.471,0.750,p
False,False,0.701,0.752,p
True,False,0.411,0.104,n
True,False,0.953,0.051,n
False,True,0.269,0.309,n
False,True,0.905,0.925,p
False,False,0.573,0.728,p
True,False,0.578,0.412,p
True,False,0.153,0.425,n
True,False,0.275,0.952,p
True,True,0.992,0.424,n
True,False,0.769,0.671,n
True,True,0.228,0.154,n
True,True,0.347,0.075,n
False,True,0.118,0.072,n
True,True,0.808,0.525,n
True,False,0.436,0.401,p
True,True,0.844,0.886,n
False,True,0.983,0.956,p
False,True,0.494,0.840,p
True,True,0.095,0.168,n
True,False,0.290,0.692,n
False,True,0.327,0.174,n
False,False,0.087,0.420,p
True,False,0.669,0.005,n
False,False,0.213,0.723,p
True,False,0.838,0.467,p
True,True,0.971,0.308,n
True,False,0.087,0.283,n
True,True,0.447,0.527,n
True,False,0.983,0.295,n
True,False,0.821,0.513,n
False,False,0.042,0.549,p
False,True,0.503,0.474,p
True,True,0.094,0.008,n
True,True,0.974,0.243,n
False,False,0.646,0.968,p
False,True,0.409,0.648,p
False,False,0.535,0.550,p
False,True,0.923,0.341,n
True,False,0.673,0.798,p
True,False,0.034,0.808,p
False,False,0.552,0.077,p
True,False,0.577,0.010,n
False,True,0.913,0.807,p
False,True,0.779,0.313,n
False,True,0.220,0.400,n
True,True,0.976,0.961,n
True,False,0.853,0.396,n
True,True,0.589,0.141,n
True,False,0.994,0.266,n
True,True,0.893,0.827,n
False,True,0.110,0.302,p
False,True,0.611,0.923,p
True,False,0.723,0.879,p
False,True,0.256,0.819,n
False,False,0.633,0.335,n
True,True,0.027,0.307,n
True,True,0.305,0.294,n
True,False,0.234,0.624,n
False,True,0.912,0.242,n
True,False,0.878,0.207,n
False,False,0.903,0.663,p
False,True,0.041,0.963,p
True,False,0.954,0.419,n
True,False,0.129,0.179,n
True,True,1.000,0.669,n
True,True,0.290,0.271,n
False,True,0.978,0.650,p
True,False,0.970,0.599,n
False,True,0.502,0.344,p
True,True,0.679,0.664,n
False,True,0.932,0.979,p
False,True,0.145,0.862,n
True,True,0.058,0.391,p
True,False,0.786,0.521,n
True,True,0.043,0.003,n
False,True,0.509,0.223,p
False,True,0.378,0.019,n
True,False,0.874,0.196,n
False,True,0.295,0.996,p
True,True,0.206,0.759,n
False,False,0.628,0.082,p
True,True,0.321,0.064,p
True,True,0.298,0.006,n
False,False,0.232,0.818,p
True,False,0.337,0.870,p
False,False,0.456,0.336,p
True,False,0.864,0.729,n
False,True,0.751,0.506,n
False,False,0.680,0.379,p
True,False,0.283,0.668,p
False,False,0.086,0.018,p
False,False,0.056,0.549,p
False,False,0.596,0.983,p
True,True,0.462,0.047,n
True,False,0.729,0.064,n
False,False,0.308,0.109,p
False,False,0.758,0.645,p
False,True,0.099,0.163,n
False,True,0.170,0.456,n
True,True,0.158,0.280,n
True,False,0.391,0.284,n
False,False,0.302,0.879,p
True,True,0.017,0.621,n
False,False,0.613,0.119,p
True,True,0.539,0.698,n
False,False,0.561,0.501,p
False,True,0.044,0.975,p
False,True,0.682,0.550,p
False,True,0.913,0.130,n
True,True,0.294,0.862,p
True,False,0.707,0.308,n
True,False,0.529,0.377,p
False,True,0.037,0.392,n
False,True,0.097,0.175,n
True,False,0.373,0.425,p
True,True,0.199,0.557,p
False,True,0.406,0.951,p
False,False,0.262,0.365,p
True,False,0.253,0.942,p
False,False,0.889,0.713,p
False,True,0.941,0.466,n
True,True,0.000,0.021,n
False,False,0.057,0.894,n
True,True,0.064,0.136,n
False,True,0.901,0.226,n
True,False,0.482,0.023,n
False,False,0.886,0.788,p
True,True,0.971,0.477,n
False,False,0.194,0.713,p
True,False,0.560,0.335,p
False,False,0.285,0.612,p
True,False,0.954,0.272,n
True,False,0.325,0.132,p
True,True,0.426,0.245,n
False,False,0.594,0.889,p
False,False,0.361,0.278,p
False,True,0.386,0.946,p
False,False,0.921,0.823,p
True,False,0.175,0.600,n
False,False,0.549,0.806,p
False,True,0.639,0.826,p
False,True,0.289,0.818,p
True,False,0.865,0.388,n
False,False,0.201,0.022,p
True,False,0.939,0.733,p
False,False,0.571,0.430,p
False,True,0.422,0.279,p
True,True,0.455,0.961,p
False,False,0.306,0.540,p
False,True,0.856,0.452,n
False,True,0.690,0.376,n
True,False,0.642,0.564,p
True,False,0.162,0.882,p
True,False,0.512,0.757,p
